,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
2020-04-27 to 2020-05-10,,,,,,,,,,,9.81723204173013,,,
2020-04-28 to 2020-05-11,,,,,,,,,,,13.38311948069605,,,
2020-04-29 to 2020-05-12,,,,,,,,,,,8.522906233694805,,,
2020-04-30 to 2020-05-13,,,,,,,,,,,4.997540798074844,,,
2020-05-01 to 2020-05-14,,,,,,,,,,,7.371223081002881,,,
2020-05-02 to 2020-05-15,,,,,,,,,,,5.247308292993572,,,
2020-05-03 to 2020-05-16,,,,,,,,,,,5.247308292993572,,,
2020-05-04 to 2020-05-17,,,,,,,,,,,5.247308292993572,,,
2020-05-05 to 2020-05-18,,,,,,,,,,,6.134066644527861,,,
2020-05-06 to 2020-05-19,,,,,,,,,,,4.443252942651954,,,
2020-05-07 to 2020-05-20,,,,,,,,,,,5.384270400001152,,,
2020-05-08 to 2020-05-21,,,,,,,,,,,2.166852898906896,,,
2020-05-09 to 2020-05-22,,,,,,,,,,,1.2317191195614943,,,
2020-05-10 to 2020-05-23,,,,,,,,,,,1.2317191195614943,,,
2020-05-11 to 2020-05-24,,,,,,,,,,,1.2317191195614943,,,
2020-05-12 to 2020-05-25,,,,,,,,,,,2.4019936932966157,,,
2020-05-13 to 2020-05-26,,,,,,,,,,,2.9514052101129096,,,
2020-05-14 to 2020-05-27,,,,,,,,,,,2.768601685738361,,,
2020-05-15 to 2020-05-28,,,,,,,,,,,3.425306309308339,,,
2020-05-16 to 2020-05-29,,,,,,,,,,,0.9461782981911795,,,
2020-05-17 to 2020-05-30,,,,,,,,,,,0.9461782981911795,,,
2020-05-18 to 2020-05-31,,,,,,,,,,,0.9461782981911795,,,
2020-05-19 to 2020-06-01,,,,,,,,,,,2.781480497628296,,,
2020-05-20 to 2020-06-02,,,,,,,,,,,1.2874773463287117,,,
2020-05-21 to 2020-06-03,,,,,,,,,,,2.6100636632801377,,,
2020-05-22 to 2020-06-04,,,,,,,,,,,1.0755955411270601,,,
2020-05-23 to 2020-06-05,,,,,,,,,,,4.66329253178688,,,
2020-05-24 to 2020-06-06,,,,,,,,,,,4.66329253178688,,,
2020-05-25 to 2020-06-07,,,,,,,,,,,4.66329253178688,,,
2020-05-26 to 2020-06-08,,,,,,,,,,,5.282100406342665,,,
2020-05-27 to 2020-06-09,,,,,,,,,,,8.135548518039394,,,
2020-05-28 to 2020-06-10,,,,,,,,,,,10.868827974914646,,,
2020-05-29 to 2020-06-11,,,,,,,,,,,5.648825150118645,,,
2020-05-30 to 2020-06-12,,,,,,,,,,,5.2664084797682476,,,
2020-05-31 to 2020-06-13,,,,,,,,,,,5.2664084797682476,,,
2020-06-01 to 2020-06-14,,,,,,,,,,,5.2664084797682476,,,
2020-06-02 to 2020-06-15,,,,,,,,,,,6.0771810641180295,,,
2020-06-03 to 2020-06-16,,,,,,,,,,,8.292311361558802,,,
2020-06-04 to 2020-06-17,,,,,,,,,,,9.081028783015842,,,
2020-06-05 to 2020-06-18,,,,,,,,,,,6.102561581013785,,,
2020-06-06 to 2020-06-19,,,,,,,,,,,4.8761688034212,,,
2020-06-07 to 2020-06-20,,,,,,,,,,,4.8761688034212,,,
2020-06-08 to 2020-06-21,,,,,,,,,,,4.8761688034212,,,
2020-06-09 to 2020-06-22,,,,,,,,,,,4.325707353358213,,,
2020-06-10 to 2020-06-23,,,,,,,,,,,3.8799304033464903,,,
2020-06-11 to 2020-06-24,,,,,,,,,,,7.192634564060654,,,
2020-06-12 to 2020-06-25,,,,,,,,,,,7.685970286112945,,,
2020-06-13 to 2020-06-26,,,,,,,,,,,3.1021380469422413,,,
2020-06-14 to 2020-06-27,,,,,,,,,,,3.1021380469422413,,,
2020-06-15 to 2020-06-28,,,,,,,,,,,3.1021380469422413,,,
2020-06-16 to 2020-06-29,,,,,,,,,,,2.755052162346906,,,
2020-06-17 to 2020-06-30,,,,,,,,,,,3.7572053990364793,,,
2020-06-18 to 2020-07-01,,,,,,,,,,,3.519736670135093,,,
2020-06-19 to 2020-07-02,,,,,,,,,,,4.114703294010182,,,
2020-06-20 to 2020-07-03,,,,,,,,,,,1.4601409848793414,,,
2020-06-21 to 2020-07-04,,,,,,,,,,,1.4601409848793414,,,
2020-06-22 to 2020-07-05,,,,,,,,,,,1.4601409848793414,,,
2020-06-23 to 2020-07-06,,,,,,,,,,,1.9971191676537288,,,
2020-06-24 to 2020-07-07,,,,,,,,,,,3.507753729542352,,,
2020-06-25 to 2020-07-08,,,,,,,,,,,4.530753791303527,,,
2020-06-26 to 2020-07-09,,,,,,,,,,,8.308124562643545,,,
2020-06-27 to 2020-07-10,,,,,,,,,,,6.053404180536316,,,
2020-06-28 to 2020-07-11,,,,,,,,,,,6.053404180536316,,,
2020-06-29 to 2020-07-12,,,,,,,,,,,6.053404180536316,,,
2020-06-30 to 2020-07-13,,,,,,,,,,,4.690243357121786,,,
2020-07-01 to 2020-07-14,,,,,,,,,,,6.624390420104151,,,
2020-07-02 to 2020-07-15,,,,,,,,,,,7.357679523328272,,,
2020-07-03 to 2020-07-16,,,,,,,,,,,3.274024016451026,,,
2020-07-04 to 2020-07-17,,,,,,,,,,,3.0653850267615956,,,
2020-07-05 to 2020-07-18,,,,,,,,,,,3.0653850267615956,,,
2020-07-06 to 2020-07-19,,,,,,,,,,,3.0653850267615956,,,
2020-07-07 to 2020-07-20,,,,,,,,,,,5.5649294593414576,,,
2020-07-08 to 2020-07-21,,,,,,,,,,,1.7384829143541458,,,
2020-07-09 to 2020-07-22,,,,,,,,,,,1.5874175744234726,,,
2020-07-10 to 2020-07-23,,,,,,,,,,,-3.205779917477096,,,
2020-07-11 to 2020-07-24,,,,,,,,,,,-2.99807303281524,,,
2020-07-12 to 2020-07-25,,,,,,,,,,,-2.99807303281524,,,
2020-07-13 to 2020-07-26,,,,,,,,,,,-2.99807303281524,,,
2020-07-14 to 2020-07-27,,,,,,,,,,,-2.3156506692993477,,,
2020-07-15 to 2020-07-28,,,,,,,,,,,-4.576626198422363,,,
2020-07-16 to 2020-07-29,,,,,,,,,,,-1.5359185256292898,,,
2020-07-17 to 2020-07-30,,,,,,,,,,,-0.14273159608883396,,,
2020-07-18 to 2020-07-31,,,,,,,,,,,8.03446655197673,,,
2020-07-19 to 2020-08-01,,,,,,,,,,,8.03446655197673,,,
2020-07-20 to 2020-08-02,,,,,,,,,,,8.03446655197673,,,
2020-07-21 to 2020-08-03,,,,,,,,,,,12.306687129268628,,,
2020-07-22 to 2020-08-04,,,,,,,,,,,12.739966437980351,,,
2020-07-23 to 2020-08-05,,,,,,,,,,,18.54433511344476,,,
2020-07-24 to 2020-08-06,,,,,,,,,,,22.984938991744308,,,
2020-07-25 to 2020-08-07,,,,,,,,,,,17.406231583812467,,,
2020-07-26 to 2020-08-08,,,,,,,,,,,17.406231583812467,,,
2020-07-27 to 2020-08-09,,,,,,,,,,,17.406231583812467,,,
2020-07-28 to 2020-08-10,,,,,,,,,,,21.102089860413336,,,
2020-07-29 to 2020-08-11,,,,,,,,,,,15.290632646601388,,,
2020-07-30 to 2020-08-12,,,,,,,,,,,17.698030338216952,,,
2020-07-31 to 2020-08-13,,,,,,,,,,,8.429685346066533,,,
2020-08-01 to 2020-08-14,,,,,,,,,,,5.670406660694959,,,
2020-08-02 to 2020-08-15,,,,,,,,,,,5.670406660694959,,,
2020-08-03 to 2020-08-16,,,,,,,,,,,5.670406660694959,,,
2020-08-04 to 2020-08-17,,,,,,,,,,,4.695353102114324,,,
2020-08-05 to 2020-08-18,,,,,,,,,,,5.186469563540542,,,
2020-08-06 to 2020-08-19,,,,,,,,,,,1.7678574030422514,,,
2020-08-07 to 2020-08-20,,,,,,,,,,,6.446161950718539,,,
2020-08-08 to 2020-08-21,,,,,,,,,,,10.328031802972694,,,
2020-08-09 to 2020-08-22,,,,,,,,,,,10.328031802972694,,,
2020-08-10 to 2020-08-23,,,,,,,,,,,10.328031802972694,,,
2020-08-11 to 2020-08-24,,,,,,,,,,,15.069716904958385,,,
2020-08-12 to 2020-08-25,,,,,,,,,,,10.454838728547868,,,
2020-08-13 to 2020-08-26,,,,,,,,,,,10.009990216715277,,,
2020-08-14 to 2020-08-27,,,,,,,,,,,8.79184659351843,,,
2020-08-15 to 2020-08-28,,,,,,,,,,,8.899940796904609,,,
2020-08-16 to 2020-08-29,,,,,,,,,,,8.899940796904609,,,
2020-08-17 to 2020-08-30,,,,,,,,,,,8.899940796904609,,,
2020-08-18 to 2020-08-31,,,,,,,,,,,11.66251248022597,,,
2020-08-19 to 2020-09-01,,,,,,,,,,,15.964824179038043,,,
2020-08-20 to 2020-09-02,,,,,,,,,,,11.097003820607608,,,
2020-08-21 to 2020-09-03,,,,,,,,,,,-2.8061398536108113,,,
2020-08-22 to 2020-09-04,,,,,,,,,,,-3.8913148411114413,,,
2020-08-23 to 2020-09-05,,,,,,,,,,,-3.8913148411114413,,,
2020-08-24 to 2020-09-06,,,,,,,,,,,-3.8913148411114413,,,
2020-08-25 to 2020-09-07,,,,,,,,,,,-3.0963393355380213,,,
2020-08-26 to 2020-09-08,,,,,,,,,,,-10.830080310721417,,,
2020-08-27 to 2020-09-09,,,,,,,,,,,-6.151516335490627,,,
2020-08-28 to 2020-09-10,,,,,,,,,,,-9.067976154822409,,,
2020-08-29 to 2020-09-11,,,,,,,,,,,-13.20520053184244,,,
2020-08-30 to 2020-09-12,,,,,,,,,,,-13.20520053184244,,,
2020-08-31 to 2020-09-13,,,,,,,,,,,-13.20520053184244,,,
2020-09-01 to 2020-09-14,,,,,,,,,,,-14.025952075153972,,,
2020-09-02 to 2020-09-15,,,,,,,,,,,-12.070002766528766,,,
2020-09-03 to 2020-09-16,,,,,,,,,,,-7.238592305455718,,,
2020-09-04 to 2020-09-17,,,,,,,,,,,-8.77975110225108,,,
2020-09-05 to 2020-09-18,,,,,,,,,,,-5.300482486868952,,,
2020-09-06 to 2020-09-19,,,,,,,,,,,-5.300482486868952,,,
2020-09-07 to 2020-09-20,,,,,,,,,,,-5.300482486868952,,,
2020-09-08 to 2020-09-21,,,,,,,,,,,-2.4286346639815957,,,
2020-09-09 to 2020-09-22,,,,,,,,,,,-4.696556599211229,,,
2020-09-10 to 2020-09-23,,,,,,,,,,,-5.6128238762650655,,,
2020-09-11 to 2020-09-24,,,,,,,,,,,-3.3749975261198344,,,
2020-09-12 to 2020-09-25,,,,,,,,,,,-2.669892832399841,,,
2020-09-13 to 2020-09-26,,,,,,,,,,,-2.669892832399841,,,
2020-09-14 to 2020-09-27,,,,,,,,,,,-2.669892832399841,,,
2020-09-15 to 2020-09-28,,,,,,,,,,,-0.5019988067809791,,,
2020-09-16 to 2020-09-29,,,,,,,,,,,1.7479713425034178,,,
2020-09-17 to 2020-09-30,,,,,,,,,,,4.9573902794674085,,,
2020-09-18 to 2020-10-01,,,,,,,,,,,9.312997993376285,,,
2020-09-19 to 2020-10-02,,,,,,,,,,,2.670756653152076,,,
2020-09-20 to 2020-10-03,,,,,,,,,,,2.670756653152076,,,
2020-09-21 to 2020-10-04,,,,,,,,,,,2.670756653152076,,,
2020-09-22 to 2020-10-05,,,,,,,,,,,4.194608440468875,,,
2020-09-23 to 2020-10-06,,,,,,,,,,,5.638543975077045,,,
2020-09-24 to 2020-10-07,,,,,,,,,,,6.3389471656782455,,,
2020-09-25 to 2020-10-08,,,,,,,,,,,2.3957748081818138,,,
2020-09-26 to 2020-10-09,,,,,,,,,,,1.7484428360173352,,,
2020-09-27 to 2020-10-10,,,,,,,,,,,1.7484428360173352,,,
2020-09-28 to 2020-10-11,,,,,,,,,,,1.7484428360173352,,,
2020-09-29 to 2020-10-12,,,,,,,,,,,9.03672312109104,,,
2020-09-30 to 2020-10-13,,,,,,,,,,,4.567824467521767,,,
2020-10-01 to 2020-10-14,,,,,,,,,,,3.7674446729068056,,,
2020-10-02 to 2020-10-15,,,,,,,,,,,6.804116546010075,,,
2020-10-03 to 2020-10-16,,,,,,,,,,,2.163088645710634,,,
2020-10-04 to 2020-10-17,,,,,,,,,,,2.163088645710634,,,
2020-10-05 to 2020-10-18,,,,,,,,,,,2.163088645710634,,,
2020-10-06 to 2020-10-19,,,,,,,,,,,2.4920611235921695,,,
2020-10-07 to 2020-10-20,,,,,,,,,,,2.111564590173507,,,
2020-10-08 to 2020-10-21,,,,,,,,,,,1.652609109719028,,,
2020-10-09 to 2020-10-22,,,,,,,,,,,-1.0430150624928687,,,
2020-10-10 to 2020-10-23,,,,,,,,,,,-7.524112068735378,,,
2020-10-11 to 2020-10-24,,,,,,,,,,,-7.524112068735378,,,
2020-10-12 to 2020-10-25,,,,,,,,,,,-7.524112068735378,,,
2020-10-13 to 2020-10-26,,,,,,,,,,,-4.995866861231287,,,
2020-10-14 to 2020-10-27,,,,,,,,,,,-3.7874443334336196,,,
2020-10-15 to 2020-10-28,,,,,,,,,,,-7.8783805542492065,,,
2020-10-16 to 2020-10-29,,,,,,,,,,,-3.1087193445177674,,,
2020-10-17 to 2020-10-30,,,,,,,,,,,-6.139005221768932,,,
2020-10-18 to 2020-10-31,,,,,,,,,,,-6.139005221768932,,,
2020-10-19 to 2020-11-01,,,,,,,,,,,-6.139005221768932,,,
2020-10-20 to 2020-11-02,,,,,,,,,,,-7.43766623473599,,,
2020-10-21 to 2020-11-03,,,,,,,,,,,-5.501830884611678,,,
2020-10-22 to 2020-11-04,,,,,,,,,,,-0.691135400156908,,,
2020-10-23 to 2020-11-05,,,,,,,,,,,3.468350536547605,,,
2020-10-24 to 2020-11-06,,,,,,,,,,,3.3418308195781545,,,
2020-10-25 to 2020-11-07,,,,,,,,,,,3.3418308195781545,,,
2020-10-26 to 2020-11-08,,,,,,,,,,,3.3418308195781545,,,
2020-10-27 to 2020-11-09,,,,,,,,,,,-0.06802339022760422,,,
2020-10-28 to 2020-11-10,,,,,,,,,,,4.469499940374588,,,
2020-10-29 to 2020-11-11,,,,,,,,,,,3.7947977804492714,,,
2020-10-30 to 2020-11-12,,,,,,,,,,,9.696551936995562,,,
2020-10-31 to 2020-11-13,,,,,,,,,,,9.833376188295647,,,
2020-11-01 to 2020-11-14,,,,,,,,,,,9.833376188295647,,,
2020-11-02 to 2020-11-15,,,,,,,,,,,9.833376188295647,,,
2020-11-03 to 2020-11-16,,,,,,,,,,,9.115853609154502,,,
2020-11-04 to 2020-11-17,,,,,,,,,,,4.041738721885271,,,
2020-11-05 to 2020-11-18,,,,,,,,,,,-0.6690389784858413,,,
2020-11-06 to 2020-11-19,,,,,,,,,,,-0.042127424469256596,,,
2020-11-07 to 2020-11-20,,,,,,,,,,,0.876882896631785,,,
2020-11-08 to 2020-11-21,,,,,,,,,,,0.876882896631785,,,
2020-11-09 to 2020-11-22,,,,,,,,,,,0.876882896631785,,,
2020-11-10 to 2020-11-23,,,,,,,,,,,-1.8280701411416473,,,
2020-11-11 to 2020-11-24,,,,,,,,,,,-3.615369000841586,,,
2020-11-12 to 2020-11-25,,,,,,,,,,,-2.6675649384313904,,,
2020-11-13 to 2020-11-26,,,,,,,,,,,-2.708378945844335,,,
2020-11-14 to 2020-11-27,,,,,,,,,,,-3.083950070209613,,,
2020-11-15 to 2020-11-28,,,,,,,,,,,-3.083950070209613,,,
2020-11-16 to 2020-11-29,,,,,,,,,,,-3.083950070209613,,,
2020-11-17 to 2020-11-30,,,,,,,,,,,-0.2847868962650464,,,
2020-11-18 to 2020-12-01,,,,,,,,,,,3.9735631249363563,,,
2020-11-19 to 2020-12-02,,,,,,,,,,,3.7424068326497397,,,
2020-11-20 to 2020-12-03,,,,,,,,,,,4.772476496512027,,,
2020-11-21 to 2020-12-04,,,,,,,,,,,7.3781330526923385,,,
2020-11-22 to 2020-12-05,,,,,,,,,,,7.3781330526923385,,,
2020-11-23 to 2020-12-06,,,,,,,,,,,7.3781330526923385,,,
2020-11-24 to 2020-12-07,,,,,,,,,,,7.449863610197588,,,
2020-11-25 to 2020-12-08,,,,,,,,,,,7.1964177503313635,,,
2020-11-26 to 2020-12-09,,,,,,,,,,,4.4514892970922615,,,
2020-11-27 to 2020-12-10,,,,,,,,,,,5.703746816830575,,,
2020-11-28 to 2020-12-11,,,,,,,,,,,2.82234375855979,,,
2020-11-29 to 2020-12-12,,,,,,,,,,,2.82234375855979,,,
2020-11-30 to 2020-12-13,,,,,,,,,,,2.82234375855979,,,
2020-12-01 to 2020-12-14,,,,,,,,,,,-0.7659746069959352,,,
2020-12-02 to 2020-12-15,,,,,,,,,,,3.8999082345589517,,,
2020-12-03 to 2020-12-16,,,,,,,,,,,3.961262935805866,,,
2020-12-04 to 2020-12-17,,,,,,,,,,,5.276069208976397,,,
2020-12-05 to 2020-12-18,,,,,,,,,,,2.351520067328081,,,
2020-12-06 to 2020-12-19,,,,,,,,,,,2.351520067328081,,,
2020-12-07 to 2020-12-20,,,,,,,,,,,2.351520067328081,,,
2020-12-08 to 2020-12-21,,,,,,,,,,,3.095348821240701,,,
2020-12-09 to 2020-12-22,,,,,,,,,,,8.293657794098888,,,
2020-12-10 to 2020-12-23,,,,,,,,,,,6.264216767838583,,,
2020-12-11 to 2020-12-24,,,,,,,,,,,7.80983654845317,,,
2020-12-12 to 2020-12-25,,,,,,,,,,,8.367563095726812,,,
2020-12-13 to 2020-12-26,,,,,,,,,,,8.367563095726812,,,
2020-12-14 to 2020-12-27,,,,,,,,,,,8.367563095726812,,,
2020-12-15 to 2020-12-28,,,,,,,,,,,6.889275017954718,,,
2020-12-16 to 2020-12-29,,,,,,,,,,,5.5238305135155885,,,
2020-12-17 to 2020-12-30,,,,,,,,,,,3.9005529248114192,,,
2020-12-18 to 2020-12-31,,,,,,,,,,,4.760777443425587,,,
2020-12-19 to 2021-01-01,,,,,,,,,,,3.478143405427049,,,
2020-12-20 to 2021-01-02,,,,,,,,,,,3.478143405427049,,,
2020-12-21 to 2021-01-03,,,,,,,,,,,3.478143405427049,,,
2020-12-22 to 2021-01-04,,,,,,,,,,,0.6141956760096909,,,
2020-12-23 to 2021-01-05,,,,,,,,,,,1.3210057329863107,,,
2020-12-24 to 2021-01-06,,,,,,,,,,,0.5455780724845659,,,
2020-12-25 to 2021-01-07,,,,,,,,,,,-2.926322325780648,,,
2020-12-26 to 2021-01-08,,,,,,,,,,,-2.926322325780648,,,
2020-12-27 to 2021-01-09,,,,,,,,,,,-2.926322325780648,,,
2020-12-28 to 2021-01-10,,,,,,,,,,,-2.926322325780648,,,
2020-12-29 to 2021-01-11,,,,,,,,,,,-1.6163589507828442,,,
2020-12-30 to 2021-01-12,,,,,,,,,,,-0.7702590139639494,,,
2020-12-31 to 2021-01-13,,,,,,,,,,,0.0,,,
2021-01-01 to 2021-01-14,,,,,,,,,,,,-0.3863350207929632,,
2021-01-02 to 2021-01-15,,,,,,,,,,,,-1.7540976662708103,,
2021-01-03 to 2021-01-16,,,,,,,,,,,,-1.7540976662708103,,
2021-01-04 to 2021-01-17,,,,,,,,,,,,-1.7540976662708103,,
2021-01-05 to 2021-01-18,,,,,,,,,,,,-2.9539464061655125,,
2021-01-06 to 2021-01-19,,,,,,,,,,,,0.9715720336257068,,
2021-01-07 to 2021-01-20,,,,,,,,,,,,0.8478518508678374,,
2021-01-08 to 2021-01-21,,,,,,,,,,,,3.6501139955060324,,
2021-01-09 to 2021-01-22,,,,,,,,,,,,7.822931197210352,,
2021-01-10 to 2021-01-23,,,,,,,,,,,,7.822931197210352,,
2021-01-11 to 2021-01-24,,,,,,,,,,,,7.822931197210352,,
2021-01-12 to 2021-01-25,,,,,,,,,,,,10.9627391925526,,
2021-01-13 to 2021-01-26,,,,,,,,,,,,9.374277802954987,,
2021-01-14 to 2021-01-27,,,,,,,,,,,,10.200891210252923,,
2021-01-15 to 2021-01-28,,,,,,,,,,,,7.826016649108709,,
2021-01-16 to 2021-01-29,,,,,,,,,,,,3.2308661218752657,,
2021-01-17 to 2021-01-30,,,,,,,,,,,,3.2308661218752657,,
2021-01-18 to 2021-01-31,,,,,,,,,,,,3.2308661218752657,,
2021-01-19 to 2021-02-01,,,,,,,,,,,,4.936243031151117,,
2021-01-20 to 2021-02-02,,,,,,,,,,,,2.2419143422183097,,
2021-01-21 to 2021-02-03,,,,,,,,,,,,-2.14070543089118,,
2021-01-22 to 2021-02-04,,,,,,,,,,,,-1.2080274928700807,,
2021-01-23 to 2021-02-05,,,,,,,,,,,,-4.167122997143806,,
2021-01-24 to 2021-02-06,,,,,,,,,,,,-4.167122997143806,,
2021-01-25 to 2021-02-07,,,,,,,,,,,,-4.167122997143806,,
2021-01-26 to 2021-02-08,,,,,,,,,,,,-4.222820989551171,,
2021-01-27 to 2021-02-09,,,,,,,,,,,,-4.115692312804552,,
2021-01-28 to 2021-02-10,,,,,,,,,,,,-1.0924614755179074,,
2021-01-29 to 2021-02-11,,,,,,,,,,,,2.5552456281724933,,
2021-01-30 to 2021-02-12,,,,,,,,,,,,1.0677743054414017,,
2021-01-31 to 2021-02-13,,,,,,,,,,,,1.0677743054414017,,
2021-02-01 to 2021-02-14,,,,,,,,,,,,1.0677743054414017,,
2021-02-02 to 2021-02-15,,,,,,,,,,,,0.4313728873512842,,
2021-02-03 to 2021-02-16,,,,,,,,,,,,-0.41135894180514954,,
2021-02-04 to 2021-02-17,,,,,,,,,,,,-4.6251513947303105,,
2021-02-05 to 2021-02-18,,,,,,,,,,,,-5.155000045349829,,
2021-02-06 to 2021-02-19,,,,,,,,,,,,-5.142069147030191,,
2021-02-07 to 2021-02-20,,,,,,,,,,,,-5.142069147030191,,
2021-02-08 to 2021-02-21,,,,,,,,,,,,-5.142069147030191,,
2021-02-09 to 2021-02-22,,,,,,,,,,,,-7.3597603725511425,,
2021-02-10 to 2021-02-23,,,,,,,,,,,,-7.038954004052925,,
2021-02-11 to 2021-02-24,,,,,,,,,,,,-7.23747514972128,,
2021-02-12 to 2021-02-25,,,,,,,,,,,,-10.62275253631592,,
2021-02-13 to 2021-02-26,,,,,,,,,,,,-8.9571453101399,,
2021-02-14 to 2021-02-27,,,,,,,,,,,,-8.9571453101399,,
2021-02-15 to 2021-02-28,,,,,,,,,,,,-8.9571453101399,,
2021-02-16 to 2021-03-01,,,,,,,,,,,,-4.054359245990286,,
2021-02-17 to 2021-03-02,,,,,,,,,,,,-4.371754685157132,,
2021-02-18 to 2021-03-03,,,,,,,,,,,,-5.897778799152365,,
2021-02-19 to 2021-03-04,,,,,,,,,,,,-7.499810618530923,,
2021-02-20 to 2021-03-05,,,,,,,,,,,,-3.634913584570599,,
2021-02-21 to 2021-03-06,,,,,,,,,,,,-3.634913584570599,,
2021-02-22 to 2021-03-07,,,,,,,,,,,,-3.634913584570599,,
2021-02-23 to 2021-03-08,,,,,,,,,,,,-7.548064473448522,,
2021-02-24 to 2021-03-09,,,,,,,,,,,,-3.398481575828314,,
2021-02-25 to 2021-03-10,,,,,,,,,,,,-0.8347689554988525,,
2021-02-26 to 2021-03-11,,,,,,,,,,,,0.5772794190559237,,
2021-02-27 to 2021-03-12,,,,,,,,,,,,-5.289928993081308,,
2021-02-28 to 2021-03-13,,,,,,,,,,,,-5.289928993081308,,
2021-03-01 to 2021-03-14,,,,,,,,,,,,-5.289928993081308,,
2021-03-02 to 2021-03-15,,,,,,,,,,,,-0.903130266679885,,
2021-03-03 to 2021-03-16,,,,,,,,,,,,2.8756342217964224,,
2021-03-04 to 2021-03-17,,,,,,,,,,,,3.854160119084573,,
2021-03-05 to 2021-03-18,,,,,,,,,,,,-0.732993532920796,,
2021-03-06 to 2021-03-19,,,,,,,,,,,,3.1196495494445093,,
2021-03-07 to 2021-03-20,,,,,,,,,,,,3.1196495494445093,,
2021-03-08 to 2021-03-21,,,,,,,,,,,,3.1196495494445093,,
2021-03-09 to 2021-03-22,,,,,,,,,,,,1.8994233570978398,,
2021-03-10 to 2021-03-23,,,,,,,,,,,,2.1336832384392133,,
2021-03-11 to 2021-03-24,,,,,,,,,,,,-1.5332903667161997,,
2021-03-12 to 2021-03-25,,,,,,,,,,,,-0.3635557943518276,,
2021-03-13 to 2021-03-26,,,,,,,,,,,,-2.2421127359576505,,
2021-03-14 to 2021-03-27,,,,,,,,,,,,-2.2421127359576505,,
2021-03-15 to 2021-03-28,,,,,,,,,,,,-2.2421127359576505,,
2021-03-16 to 2021-03-29,,,,,,,,,,,,-3.3288128117582456,,
2021-03-17 to 2021-03-30,,,,,,,,,,,,-3.8954772532874244,,
2021-03-18 to 2021-03-31,,,,,,,,,,,,1.3440673132251093,,
2021-03-19 to 2021-04-01,,,,,,,,,,,,2.5085275476908846,,
2021-03-20 to 2021-04-02,,,,,,,,,,,,-0.316077167387637,,
2021-03-21 to 2021-04-03,,,,,,,,,,,,-0.316077167387637,,
2021-03-22 to 2021-04-04,,,,,,,,,,,,-0.316077167387637,,
2021-03-23 to 2021-04-05,,,,,,,,,,,,2.741957392093296,,
2021-03-24 to 2021-04-06,,,,,,,,,,,,5.0961816177289885,,
2021-03-25 to 2021-04-07,,,,,,,,,,,,6.061867284453616,,
2021-03-26 to 2021-04-08,,,,,,,,,,,,7.5488854994524734,,
2021-03-27 to 2021-04-09,,,,,,,,,,,,9.564218323203306,,
2021-03-28 to 2021-04-10,,,,,,,,,,,,9.564218323203306,,
2021-03-29 to 2021-04-11,,,,,,,,,,,,9.564218323203306,,
2021-03-30 to 2021-04-12,,,,,,,,,,,,9.457874190758686,,
2021-03-31 to 2021-04-13,,,,,,,,,,,,10.053209861169977,,
2021-04-01 to 2021-04-14,,,,,,,,,,,,7.341458890390447,,
2021-04-02 to 2021-04-15,,,,,,,,,,,,6.830804835572623,,
2021-04-03 to 2021-04-16,,,,,,,,,,,,6.560777112348701,,
2021-04-04 to 2021-04-17,,,,,,,,,,,,6.560777112348701,,
2021-04-05 to 2021-04-18,,,,,,,,,,,,6.560777112348701,,
2021-04-06 to 2021-04-19,,,,,,,,,,,,6.837798990159584,,
2021-04-07 to 2021-04-20,,,,,,,,,,,,4.073496376151646,,
2021-04-08 to 2021-04-21,,,,,,,,,,,,2.408702935479213,,
2021-04-09 to 2021-04-22,,,,,,,,,,,,-0.797008937351339,,
2021-04-10 to 2021-04-23,,,,,,,,,,,,2.346842488855263,,
2021-04-11 to 2021-04-24,,,,,,,,,,,,2.346842488855263,,
2021-04-12 to 2021-04-25,,,,,,,,,,,,2.346842488855263,,
2021-04-13 to 2021-04-26,,,,,,,,,,,,0.21573121625162858,,
2021-04-14 to 2021-04-27,,,,,,,,,,,,1.7874615689949573,,
2021-04-15 to 2021-04-28,,,,,,,,,,,,-0.683999952965925,,
2021-04-16 to 2021-04-29,,,,,,,,,,,,-0.5068975512202293,,
2021-04-17 to 2021-04-30,,,,,,,,,,,,-2.5066434849002297,,
2021-04-18 to 2021-05-01,,,,,,,,,,,,-2.5066434849002297,,
2021-04-19 to 2021-05-02,,,,,,,,,,,,-2.5066434849002297,,
2021-04-20 to 2021-05-03,,,,,,,,,,,,-0.4282278857740583,,
2021-04-21 to 2021-05-04,,,,,,,,,,,,-4.232197031683958,,
2021-04-22 to 2021-05-05,,,,,,,,,,,,-2.91039790444864,,
2021-04-23 to 2021-05-06,,,,,,,,,,,,-3.4097553109199596,,
2021-04-24 to 2021-05-07,,,,,,,,,,,,-3.183541203615893,,
2021-04-25 to 2021-05-08,,,,,,,,,,,,-3.183541203615893,,
2021-04-26 to 2021-05-09,,,,,,,,,,,,-3.183541203615893,,
2021-04-27 to 2021-05-10,,,,,,,,,,,,-5.4501966952974845,,
2021-04-28 to 2021-05-11,,,,,,,,,,,,-5.581779147342357,,
2021-04-29 to 2021-05-12,,,,,,,,,,,,-7.867430863574566,,
2021-04-30 to 2021-05-13,,,,,,,,,,,,-4.775414283186884,,
2021-05-01 to 2021-05-14,,,,,,,,,,,,-3.677005275526219,,
