,0,1,2,3,4,5,6,7,8,9
2010-05-28 to 2010-06-10,7.776855945587158,7.896440029144287,7.990896701812744,7.965766906738281,7.74900484085083,7.597026824951172,7.548285961151123,7.362704277038574,7.584010601043701,
2010-05-29 to 2010-06-11,7.896440029144287,7.990896701812744,7.965766906738281,7.74900484085083,7.597026824951172,7.548285961151123,7.362704277038574,7.584010601043701,7.674832820892334,
2010-05-30 to 2010-06-12,7.896440029144287,7.990896701812744,7.965766906738281,7.74900484085083,7.597026824951172,7.548285961151123,7.362704277038574,7.584010601043701,7.674832820892334,
2010-05-31 to 2010-06-13,7.896440029144287,7.990896701812744,7.965766906738281,7.74900484085083,7.597026824951172,7.548285961151123,7.362704277038574,7.584010601043701,7.674832820892334,
2010-06-01 to 2010-06-14,7.896440029144287,7.990896701812744,7.965766906738281,7.74900484085083,7.597026824951172,7.548285961151123,7.362704277038574,7.584010601043701,7.674832820892334,7.698144912719727
2010-06-02 to 2010-06-15,7.990896701812744,7.965766906738281,7.74900484085083,7.597026824951172,7.548285961151123,7.362704277038574,7.584010601043701,7.674832820892334,7.698144912719727,7.861922740936279
2010-06-03 to 2010-06-16,7.965766906738281,7.74900484085083,7.597026824951172,7.548285961151123,7.362704277038574,7.584010601043701,7.674832820892334,7.698144912719727,7.861922740936279,8.090799331665039
2010-06-04 to 2010-06-17,7.74900484085083,7.597026824951172,7.548285961151123,7.362704277038574,7.584010601043701,7.674832820892334,7.698144912719727,7.861922740936279,8.090799331665039,8.230669975280762
2010-06-05 to 2010-06-18,7.597026824951172,7.548285961151123,7.362704277038574,7.584010601043701,7.674832820892334,7.698144912719727,7.861922740936279,8.090799331665039,8.230669975280762,8.297269821166992
2010-06-06 to 2010-06-19,7.597026824951172,7.548285961151123,7.362704277038574,7.584010601043701,7.674832820892334,7.698144912719727,7.861922740936279,8.090799331665039,8.230669975280762,8.297269821166992
2010-06-07 to 2010-06-20,7.597026824951172,7.548285961151123,7.362704277038574,7.584010601043701,7.674832820892334,7.698144912719727,7.861922740936279,8.090799331665039,8.230669975280762,8.297269821166992
2010-06-08 to 2010-06-21,7.548285961151123,7.362704277038574,7.584010601043701,7.674832820892334,7.698144912719727,7.861922740936279,8.090799331665039,8.230669975280762,8.297269821166992,8.179203033447266
2010-06-09 to 2010-06-22,7.362704277038574,7.584010601043701,7.674832820892334,7.698144912719727,7.861922740936279,8.090799331665039,8.230669975280762,8.297269821166992,8.179203033447266,8.290608406066895
2010-06-10 to 2010-06-23,7.584010601043701,7.674832820892334,7.698144912719727,7.861922740936279,8.090799331665039,8.230669975280762,8.297269821166992,8.179203033447266,8.290608406066895,8.203417778015137
2010-06-11 to 2010-06-24,7.674832820892334,7.698144912719727,7.861922740936279,8.090799331665039,8.230669975280762,8.297269821166992,8.179203033447266,8.290608406066895,8.203417778015137,8.143782615661621
2010-06-12 to 2010-06-25,7.698144912719727,7.861922740936279,8.090799331665039,8.230669975280762,8.297269821166992,8.179203033447266,8.290608406066895,8.203417778015137,8.143782615661621,8.074149131774902
2010-06-13 to 2010-06-26,7.698144912719727,7.861922740936279,8.090799331665039,8.230669975280762,8.297269821166992,8.179203033447266,8.290608406066895,8.203417778015137,8.143782615661621,8.074149131774902
2010-06-14 to 2010-06-27,7.698144912719727,7.861922740936279,8.090799331665039,8.230669975280762,8.297269821166992,8.179203033447266,8.290608406066895,8.203417778015137,8.143782615661621,8.074149131774902
2010-06-15 to 2010-06-28,7.861922740936279,8.090799331665039,8.230669975280762,8.297269821166992,8.179203033447266,8.290608406066895,8.203417778015137,8.143782615661621,8.074149131774902,8.122588157653809
2010-06-16 to 2010-06-29,8.090799331665039,8.230669975280762,8.297269821166992,8.179203033447266,8.290608406066895,8.203417778015137,8.143782615661621,8.074149131774902,8.122588157653809,7.755362510681152
2010-06-17 to 2010-06-30,8.230669975280762,8.297269821166992,8.179203033447266,8.290608406066895,8.203417778015137,8.143782615661621,8.074149131774902,8.122588157653809,7.755362510681152,7.6148905754089355
2010-06-18 to 2010-07-01,8.297269821166992,8.179203033447266,8.290608406066895,8.203417778015137,8.143782615661621,8.074149131774902,8.122588157653809,7.755362510681152,7.6148905754089355,7.522553443908691
2010-06-19 to 2010-07-02,8.179203033447266,8.290608406066895,8.203417778015137,8.143782615661621,8.074149131774902,8.122588157653809,7.755362510681152,7.6148905754089355,7.522553443908691,7.475932598114014
2010-06-20 to 2010-07-03,8.179203033447266,8.290608406066895,8.203417778015137,8.143782615661621,8.074149131774902,8.122588157653809,7.755362510681152,7.6148905754089355,7.522553443908691,7.475932598114014
2010-06-21 to 2010-07-04,8.179203033447266,8.290608406066895,8.203417778015137,8.143782615661621,8.074149131774902,8.122588157653809,7.755362510681152,7.6148905754089355,7.522553443908691,7.475932598114014
2010-06-22 to 2010-07-05,8.290608406066895,8.203417778015137,8.143782615661621,8.074149131774902,8.122588157653809,7.755362510681152,7.6148905754089355,7.522553443908691,7.475932598114014,
2010-06-23 to 2010-07-06,8.203417778015137,8.143782615661621,8.074149131774902,8.122588157653809,7.755362510681152,7.6148905754089355,7.522553443908691,7.475932598114014,7.527092456817627,
2010-06-24 to 2010-07-07,8.143782615661621,8.074149131774902,8.122588157653809,7.755362510681152,7.6148905754089355,7.522553443908691,7.475932598114014,7.527092456817627,7.831045627593994,
2010-06-25 to 2010-07-08,8.074149131774902,8.122588157653809,7.755362510681152,7.6148905754089355,7.522553443908691,7.475932598114014,7.527092456817627,7.831045627593994,7.813487529754639,
2010-06-26 to 2010-07-09,8.122588157653809,7.755362510681152,7.6148905754089355,7.522553443908691,7.475932598114014,7.527092456817627,7.831045627593994,7.813487529754639,7.859808444976807,
2010-06-27 to 2010-07-10,8.122588157653809,7.755362510681152,7.6148905754089355,7.522553443908691,7.475932598114014,7.527092456817627,7.831045627593994,7.813487529754639,7.859808444976807,
2010-06-28 to 2010-07-11,8.122588157653809,7.755362510681152,7.6148905754089355,7.522553443908691,7.475932598114014,7.527092456817627,7.831045627593994,7.813487529754639,7.859808444976807,
2010-06-29 to 2010-07-12,7.755362510681152,7.6148905754089355,7.522553443908691,7.475932598114014,7.527092456817627,7.831045627593994,7.813487529754639,7.859808444976807,7.789270401000977,
2010-06-30 to 2010-07-13,7.6148905754089355,7.522553443908691,7.475932598114014,7.527092456817627,7.831045627593994,7.813487529754639,7.859808444976807,7.789270401000977,7.623064994812012,
2010-07-01 to 2010-07-14,7.522553443908691,7.475932598114014,7.527092456817627,7.831045627593994,7.813487529754639,7.859808444976807,7.789270401000977,7.623064994812012,7.651216506958008,
2010-07-02 to 2010-07-15,7.475932598114014,7.527092456817627,7.831045627593994,7.813487529754639,7.859808444976807,7.789270401000977,7.623064994812012,7.651216506958008,7.612467288970947,
2010-07-03 to 2010-07-16,7.527092456817627,7.831045627593994,7.813487529754639,7.859808444976807,7.789270401000977,7.623064994812012,7.651216506958008,7.612467288970947,7.565544128417969,
2010-07-04 to 2010-07-17,7.527092456817627,7.831045627593994,7.813487529754639,7.859808444976807,7.789270401000977,7.623064994812012,7.651216506958008,7.612467288970947,7.565544128417969,
2010-07-05 to 2010-07-18,7.527092456817627,7.831045627593994,7.813487529754639,7.859808444976807,7.789270401000977,7.623064994812012,7.651216506958008,7.612467288970947,7.565544128417969,
2010-07-06 to 2010-07-19,7.527092456817627,7.831045627593994,7.813487529754639,7.859808444976807,7.789270401000977,7.623064994812012,7.651216506958008,7.612467288970947,7.565544128417969,7.434757232666016
2010-07-07 to 2010-07-20,7.831045627593994,7.813487529754639,7.859808444976807,7.789270401000977,7.623064994812012,7.651216506958008,7.612467288970947,7.565544128417969,7.434757232666016,7.625785827636719
2010-07-08 to 2010-07-21,7.813487529754639,7.859808444976807,7.789270401000977,7.623064994812012,7.651216506958008,7.612467288970947,7.565544128417969,7.434757232666016,7.625785827636719,7.696932315826416
2010-07-09 to 2010-07-22,7.859808444976807,7.789270401000977,7.623064994812012,7.651216506958008,7.612467288970947,7.565544128417969,7.434757232666016,7.625785827636719,7.696932315826416,7.841643333435059
2010-07-10 to 2010-07-23,7.789270401000977,7.623064994812012,7.651216506958008,7.612467288970947,7.565544128417969,7.434757232666016,7.625785827636719,7.696932315826416,7.841643333435059,7.8694963455200195
2010-07-11 to 2010-07-24,7.789270401000977,7.623064994812012,7.651216506958008,7.612467288970947,7.565544128417969,7.434757232666016,7.625785827636719,7.696932315826416,7.841643333435059,7.8694963455200195
2010-07-12 to 2010-07-25,7.789270401000977,7.623064994812012,7.651216506958008,7.612467288970947,7.565544128417969,7.434757232666016,7.625785827636719,7.696932315826416,7.841643333435059,7.8694963455200195
2010-07-13 to 2010-07-26,7.623064994812012,7.651216506958008,7.612467288970947,7.565544128417969,7.434757232666016,7.625785827636719,7.696932315826416,7.841643333435059,7.8694963455200195,7.849514007568359
2010-07-14 to 2010-07-27,7.651216506958008,7.612467288970947,7.565544128417969,7.434757232666016,7.625785827636719,7.696932315826416,7.841643333435059,7.8694963455200195,7.849514007568359,7.994832992553711
2010-07-15 to 2010-07-28,7.612467288970947,7.565544128417969,7.434757232666016,7.625785827636719,7.696932315826416,7.841643333435059,7.8694963455200195,7.849514007568359,7.994832992553711,7.90037727355957
2010-07-16 to 2010-07-29,7.565544128417969,7.434757232666016,7.625785827636719,7.696932315826416,7.841643333435059,7.8694963455200195,7.849514007568359,7.994832992553711,7.90037727355957,7.814095973968506
2010-07-17 to 2010-07-30,7.434757232666016,7.625785827636719,7.696932315826416,7.841643333435059,7.8694963455200195,7.849514007568359,7.994832992553711,7.90037727355957,7.814095973968506,7.788057804107666
2010-07-18 to 2010-07-31,7.434757232666016,7.625785827636719,7.696932315826416,7.841643333435059,7.8694963455200195,7.849514007568359,7.994832992553711,7.90037727355957,7.814095973968506,7.788057804107666
2010-07-19 to 2010-08-01,7.434757232666016,7.625785827636719,7.696932315826416,7.841643333435059,7.8694963455200195,7.849514007568359,7.994832992553711,7.90037727355957,7.814095973968506,7.788057804107666
2010-07-20 to 2010-08-02,7.625785827636719,7.696932315826416,7.841643333435059,7.8694963455200195,7.849514007568359,7.994832992553711,7.90037727355957,7.814095973968506,7.788057804107666,7.927315711975098
2010-07-21 to 2010-08-03,7.696932315826416,7.841643333435059,7.8694963455200195,7.849514007568359,7.994832992553711,7.90037727355957,7.814095973968506,7.788057804107666,7.927315711975098,7.929742336273193
2010-07-22 to 2010-08-04,7.841643333435059,7.8694963455200195,7.849514007568359,7.994832992553711,7.90037727355957,7.814095973968506,7.788057804107666,7.927315711975098,7.929742336273193,7.961528778076172
2010-07-23 to 2010-08-05,7.8694963455200195,7.849514007568359,7.994832992553711,7.90037727355957,7.814095973968506,7.788057804107666,7.927315711975098,7.929742336273193,7.961528778076172,7.922779560089111
2010-07-24 to 2010-08-06,7.849514007568359,7.994832992553711,7.90037727355957,7.814095973968506,7.788057804107666,7.927315711975098,7.929742336273193,7.961528778076172,7.922779560089111,7.874037265777588
2010-07-25 to 2010-08-07,7.849514007568359,7.994832992553711,7.90037727355957,7.814095973968506,7.788057804107666,7.927315711975098,7.929742336273193,7.961528778076172,7.922779560089111,7.874037265777588
2010-07-26 to 2010-08-08,7.849514007568359,7.994832992553711,7.90037727355957,7.814095973968506,7.788057804107666,7.927315711975098,7.929742336273193,7.961528778076172,7.922779560089111,7.874037265777588
2010-07-27 to 2010-08-09,7.994832992553711,7.90037727355957,7.814095973968506,7.788057804107666,7.927315711975098,7.929742336273193,7.961528778076172,7.922779560089111,7.874037265777588,7.924291610717773
2010-07-28 to 2010-08-10,7.90037727355957,7.814095973968506,7.788057804107666,7.927315711975098,7.929742336273193,7.961528778076172,7.922779560089111,7.874037265777588,7.924291610717773,7.853448867797852
2010-07-29 to 2010-08-11,7.814095973968506,7.788057804107666,7.927315711975098,7.929742336273193,7.961528778076172,7.922779560089111,7.874037265777588,7.924291610717773,7.853448867797852,7.574321746826172
2010-07-30 to 2010-08-12,7.788057804107666,7.927315711975098,7.929742336273193,7.961528778076172,7.922779560089111,7.874037265777588,7.924291610717773,7.853448867797852,7.574321746826172,7.6227593421936035
2010-07-31 to 2010-08-13,7.927315711975098,7.929742336273193,7.961528778076172,7.922779560089111,7.874037265777588,7.924291610717773,7.853448867797852,7.574321746826172,7.6227593421936035,7.541323661804199
2010-08-01 to 2010-08-14,7.927315711975098,7.929742336273193,7.961528778076172,7.922779560089111,7.874037265777588,7.924291610717773,7.853448867797852,7.574321746826172,7.6227593421936035,7.541323661804199
2010-08-02 to 2010-08-15,7.927315711975098,7.929742336273193,7.961528778076172,7.922779560089111,7.874037265777588,7.924291610717773,7.853448867797852,7.574321746826172,7.6227593421936035,7.541323661804199
2010-08-03 to 2010-08-16,7.929742336273193,7.961528778076172,7.922779560089111,7.874037265777588,7.924291610717773,7.853448867797852,7.574321746826172,7.6227593421936035,7.541323661804199,7.497122764587402
2010-08-04 to 2010-08-17,7.961528778076172,7.922779560089111,7.874037265777588,7.924291610717773,7.853448867797852,7.574321746826172,7.6227593421936035,7.541323661804199,7.497122764587402,7.628210067749023
2010-08-05 to 2010-08-18,7.922779560089111,7.874037265777588,7.924291610717773,7.853448867797852,7.574321746826172,7.6227593421936035,7.541323661804199,7.497122764587402,7.628210067749023,7.661512851715088
2010-08-06 to 2010-08-19,7.874037265777588,7.924291610717773,7.853448867797852,7.574321746826172,7.6227593421936035,7.541323661804199,7.497122764587402,7.628210067749023,7.661512851715088,7.564937114715576
2010-08-07 to 2010-08-20,7.924291610717773,7.853448867797852,7.574321746826172,7.6227593421936035,7.541323661804199,7.497122764587402,7.628210067749023,7.661512851715088,7.564937114715576,7.557672023773193
2010-08-08 to 2010-08-21,7.924291610717773,7.853448867797852,7.574321746826172,7.6227593421936035,7.541323661804199,7.497122764587402,7.628210067749023,7.661512851715088,7.564937114715576,7.557672023773193
2010-08-09 to 2010-08-22,7.924291610717773,7.853448867797852,7.574321746826172,7.6227593421936035,7.541323661804199,7.497122764587402,7.628210067749023,7.661512851715088,7.564937114715576,7.557672023773193
2010-08-10 to 2010-08-23,7.853448867797852,7.574321746826172,7.6227593421936035,7.541323661804199,7.497122764587402,7.628210067749023,7.661512851715088,7.564937114715576,7.557672023773193,7.441415786743164
2010-08-11 to 2010-08-24,7.574321746826172,7.6227593421936035,7.541323661804199,7.497122764587402,7.628210067749023,7.661512851715088,7.564937114715576,7.557672023773193,7.441415786743164,7.263708114624023
2010-08-12 to 2010-08-25,7.6227593421936035,7.541323661804199,7.497122764587402,7.628210067749023,7.661512851715088,7.564937114715576,7.557672023773193,7.441415786743164,7.263708114624023,7.353320121765137
2010-08-13 to 2010-08-26,7.541323661804199,7.497122764587402,7.628210067749023,7.661512851715088,7.564937114715576,7.557672023773193,7.441415786743164,7.263708114624023,7.353320121765137,7.27430534362793
2010-08-14 to 2010-08-27,7.497122764587402,7.628210067749023,7.661512851715088,7.564937114715576,7.557672023773193,7.441415786743164,7.263708114624023,7.353320121765137,7.27430534362793,7.3148698806762695
